collisionID,trackID,mcID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,rabs,isPrompt,tracktime,sign
305,-5,547079,-3.33601,1.85339,26.0795,1.60305,321,10,3,40.0688,0.0310059,0.492188,34.9962,1,87.330246,1
350,-5,641073,-3.2623,0.760278,9.93984,-1.19577,411,10,3,34.2537,0.0693359,0.0952148,35.3094,1,-162.20639,1
445,-5,785850,-3.48673,1.11078,18.1666,-2.12549,321,12,3,26.7592,0.0883789,0.675781,30.2544,1,37.439178,1
526,-6,947495,-3.47539,0.867154,14.0224,0.135553,321,9,3,72.8989,0.0517578,0.589844,27.7074,1,885.757996,1
541,-6,973198,-3.20996,0.718786,8.9196,0.0298229,211,12,3,38.1975,0.109375,0.182617,44.137,1,62.385658,-1
541,-6,970247,-2.84828,0.568691,4.92376,-2.24337,321,10,3,125.699,0.625,1.21875,33.0516,1,-686.145569,1
684,-6,1240838,-3.42954,0.524355,8.09995,-2.04787,211,11,3,112.629,0.106445,0.6875,22.8788,1,12.429873,1
106,-1,223086,-2.82602,0.790047,6.69066,1.5038,321,9,3,28.6544,1.85938,0.503906,64.3558,1,12.457941,1
178,-1,334731,-3.50037,0.97489,16.1627,-1.04152,411,11,3,60.9659,0.158203,0.10498,28.129,1,62.363678,1
496,-9,877563,-2.9508,1.05997,10.1617,2.45266,321,13,3,40.0732,0.074707,0.486328,49.0461,1,12.477195,1
516,-9,911864,-3.47517,0.526884,8.51825,-0.643758,321,10,3,65.7185,0.0751953,0.328125,29.1277,1,137.23056,1
539,-9,958594,-3.83641,0.614415,14.2483,0.430418,211,10,3,108.218,0.105469,0.398438,28.8293,1,261.976593,-1
697,-9,1260928,-3.57689,0.587999,10.5223,-0.00832585,211,10,3,112.728,0.146484,0.237305,32.6929,1,187.100143,1
16,-1,398870,-3.63825,0.69648,13.2511,0.281027,211,9,3,57.8337,0.0441895,0.0571289,30.1567,1,12.492803,1
55,-77,523391,-3.58594,0.67385,12.1681,-2.67873,321,10,3,43.8753,0.0303955,0.992188,30.3744,1,386.736755,1
153,-77,704353,-3.15738,0.560942,6.60548,2.86149,421,11,3,60.3294,0.0703125,0.126953,38.2189,1,-12.44525,-1
159,-77,719439,-2.99399,0.506304,5.06689,-0.345004,211,11,3,74.7891,0.048584,0.65625,58.931,0,12.467752,-1
159,-77,719408,-2.90644,0.5195,4.76542,2.29166,211,10,3,187.677,0.150391,1.57031,24.3466,1,12.467752,-1
215,-77,824385,-2.85878,0.986631,8.63179,1.4252,321,11,3,309.617,0.390625,0.0279541,22.6009,1,985.563965,-1
244,-78,885877,-3.10954,0.521551,5.85583,-3.09559,411,10,3,176.568,0.133789,0.890625,17.4883,1,336.837677,1
388,-78,1139187,-3.0085,3.76211,38.1973,0.672817,511,10,3,51.8856,0.0986328,1.33594,49.1432,1,386.755676,-1
486,-79,1317675,-2.59548,1.23188,8.30139,-2.95691,211,9,3,76.8102,0.101074,1.07812,74.9365,1,1010.506653,-1
588,-79,1492597,-3.63416,0.53595,10.1553,0.0111573,321,9,3,38.4751,0.0800781,0.761719,28.4731,1,411.684265,-1
639,-79,1576160,-2.71171,0.597041,4.51404,-0.819529,211,10,3,109.239,0.205078,0.574219,43.2491,0,-12.47319,-1
652,-79,1588268,-3.24723,0.642409,8.27357,-0.42308,211,12,3,110.835,0.170898,0.300781,25.6454,1,436.632965,-1
692,-79,1657638,-3.66767,0.89579,17.5512,-1.55194,321,10,3,136.375,0.0839844,1.71094,18.2083,1,760.979065,1
230,-1,425937,-3.17469,0.633565,7.59046,-2.23607,321,12,3,72.5291,0.18457,0.394531,35.0093,1,-511.501801,-1
405,-5,747182,-3.54205,0.506711,8.75766,0.662892,211,10,3,68.0176,0.0654297,0.507812,25.9976,1,386.756165,-1
444,-5,840374,-3.17263,1.78068,21.2897,-2.76889,211,10,3,70.7612,0.125,1.91406,43.317,1,12.439953,-1
458,-6,872470,-3.34301,1.89498,26.8516,0.0875459,421,8,3,60.9923,0.570312,1.29688,35.5491,1,62.3769,-1
487,-6,907108,-2.89169,0.603818,5.45829,2.41551,211,10,3,112.182,0.183594,0.5,38.4135,1,-436.638641,1
543,-6,1021451,-3.46258,0.563295,8.99311,-3.08534,211,10,3,112.653,0.0388184,0.613281,23.3148,0,336.830872,1
76,-1,132288,-3.23483,1.15919,14.7458,2.18216,211,11,3,221.913,0.133789,0.277344,26.0355,1,112.283607,-1
569,-9,1051223,-2.92758,0.541477,5.07254,0.234576,321,10,3,181.99,0.289062,0.734375,19.718,1,12.489099,-1
31,-96,422245,-2.74374,0.947929,7.39829,1.02302,211,10,3,47.4974,0.0751953,0.617188,58.5903,0,12.476203,-1
94,-96,541483,-3.64061,0.582149,11.102,-2.50315,211,10,3,87.7737,0.0378418,0.785156,24.2935,0,-810.903992,1
191,-96,726334,-2.92259,2.61663,24.3912,-3.11581,223,10,3,65.8596,0.0280762,0.205078,51.9495,1,12.486885,1
191,-96,726333,-3.20349,1.43845,17.7353,3.09827,223,12,3,72.119,0.143555,2.17188,36.1857,1,12.486885,-1
212,-96,775915,-2.96999,0.601822,5.88071,2.47283,411,8,3,225.223,0.213867,0.988281,16.5953,1,262.000183,1
649,-98,1562144,-2.56506,0.664504,4.34532,-0.581427,321,10,3,259.666,0.271484,1.21094,18.5788,1,611.278015,1
657,-98,1577226,-3.22228,0.82249,10.3326,0.384514,211,9,3,174.297,0.101074,1.61719,26.1788,0,12.492036,1
671,-98,1616728,-3.15798,1.13274,13.3468,1.89355,321,10,3,80.5925,0.195312,0.217773,38.0594,1,-261.996338,1
137,-1,243209,-3.06627,0.542768,5.83699,0.263052,211,10,3,88.8309,0.129883,0.835938,32.1106,1,611.288025,1
434,-5,791581,-3.86753,0.564771,13.5107,2.34855,211,12,3,58.5708,0.227539,1.65625,20.1729,1,461.589539,-1
440,-5,797548,-3.23472,1.40418,17.8602,-0.191155,411,10,3,78.1831,0.081543,0.15625,37.2402,1,212.107452,-1
495,-6,924205,-3.15848,0.769635,9.07292,-2.78642,211,11,3,64.7197,0.112793,0.75,35.0822,1,62.375038,-1
499,-6,929705,-3.14683,0.983433,11.4596,2.20126,421,9,3,359.927,0.0927734,1.14062,16.8496,1,12.474811,-1
570,-6,1060242,-3.28238,0.609342,8.1276,-0.992731,321,10,3,144.062,0.0600586,0.129883,20.2683,1,511.484161,1
588,-6,1101717,-3.40242,1.00288,15.0783,1.10905,421,10,3,37.6957,0.123535,1.73438,32.4933,1,835.854309,-1
31,-1,59053,-3.40438,1.13376,17.0795,2.2756,211,10,3,137.708,0.0932617,0.18457,29.2403,1,87.328064,1
164,-1,320658,-2.53647,1.01644,6.46161,2.82495,411,11,3,67.8468,0.0893555,1.39844,69.9891,1,1110.282104,1
382,-8,683798,-3.00878,0.522582,5.30736,0.646611,421,10,3,81.3586,0.116211,1.44531,44.7208,1,12.495241,-1
498,-117,1235284,-2.66204,0.905994,6.521,-1.73286,211,10,3,166.893,0.0437012,1.23438,55.3118,1,12.475183,-1
520,-117,1262526,-3.39646,1.89454,28.3156,2.14796,321,10,3,22.0053,0.0722656,0.859375,34.4874,0,12.474424,1
34,-1,68254,-2.80828,0.6395,5.32117,2.90866,211,10,3,45.1908,0.206055,0.482422,60.1157,1,12.476183,-1
46,-1,82812,-2.74654,0.515609,4.03535,-0.26063,321,11,3,162.055,0.163086,0.71875,30.6296,1,-586.332764,1
195,-1,339069,-3.41743,0.786633,12.0054,-0.84629,421,11,3,55.0977,0.0598145,1.46875,31.3785,1,-137.218475,1
253,-5,448721,-2.86922,4.12799,36.4913,-0.890891,411,11,3,68.8827,0.138672,0.386719,58.5452,1,-137.227051,1
415,-5,742928,-2.62845,1.67115,11.6349,0.424677,211,12,3,100.937,0.0800781,0.275391,71.4851,1,-561.407227,1
622,-6,1145270,-3.03972,0.51927,5.43863,-0.959207,211,11,3,113.296,0.176758,1.23438,28.4093,1,12.486168,1
52,-1,92426,-3.77039,0.794029,17.2384,2.2879,421,11,3,54.9714,0.0517578,1.30469,20.2878,1,860.815002,-1
251,-8,442295,-2.87867,0.592979,5.29139,-2.60202,211,10,3,70.8324,0.0810547,1.46875,45.6547,0,87.325539,-1
378,-8,671168,-3.85817,0.667427,15.8179,2.97285,321,10,3,64.5858,0.0869141,0.578125,25.0989,1,-37.421631,-1
432,-8,781874,-2.8231,0.606231,5.11914,0.548059,411,10,3,14.2115,0.1875,3.01562,62.9549,1,311.884369,1
612,-9,1109108,-3.7564,0.505274,10.8172,2.99641,321,11,3,180.909,0.100098,0.671875,18.6695,1,-1085.344727,-1
120,-153,592129,-3.65184,0.513348,9.90029,-0.899616,421,10,3,103.089,0.078125,1.25,22.4596,1,-37.423222,1
375,-154,1046239,-2.52061,0.895105,5.60181,0.105312,431,10,3,78.4169,0.404297,0.210938,79.1017,0,785.96228,1
408,-154,1101446,-3.24767,0.663427,8.54798,0.340864,211,10,3,59.2064,0.143555,1.35156,33.1432,1,187.137604,1
444,-154,1167755,-2.72188,1.62154,12.3841,1.62736,421,13,3,37.1852,0.104492,0.0488281,63.7598,1,12.442385,-1
567,-155,1431786,-3.0793,0.544717,5.93449,-0.395918,211,9,3,106.349,0.275391,2.375,40.7982,1,-162.181656,-1
44,-1,84246,-3.12354,0.773852,8.81057,-1.18936,211,10,3,37.0679,0.0727539,0.527344,46.9988,1,-62.376953,1
280,-5,538236,-2.73597,0.666829,5.16444,-3.03057,321,9,3,277.16,0.0634766,0.984375,13.0618,1,12.475192,-1
1,-1,4539,-2.84201,0.695948,5.98809,-2.20872,421,7,3,78.16,0.761719,1.17969,53.1345,1,87.327522,1
339,-8,603167,-3.41561,0.601513,9.1636,-1.32851,211,9,3,142.641,0.148438,0.216797,18.5415,1,1235.046753,1
454,-8,774080,-3.20355,0.807651,9.95848,0.573669,321,10,3,222.946,0.132812,0.574219,20.1049,1,12.463803,-1
573,-9,984867,-3.38661,0.65171,9.64512,-1.63667,321,10,3,120.777,0.081543,0.359375,21.8755,1,-785.942261,1
176,-172,678056,-3.50751,1.36295,22.7578,2.63161,511,11,3,214.511,0.0742188,0.376953,22.3178,1,12.486012,-1
201,-172,715963,-3.03221,6.54967,68.088,-1.6582,421,13,3,81.7477,0.0839844,0.292969,49.286,1,62.363014,-1
228,-172,760500,-2.76114,0.507339,4.02854,1.21934,321,10,3,148.09,0.136719,0.914062,26.6511,1,237.071594,1
384,-173,1022132,-3.35151,0.828898,11.8453,0.702911,421,10,3,148.955,0.0510254,0.507812,24.4767,1,12.481867,-1
446,-173,1132421,-3.62396,0.652801,12.2441,-0.401681,321,9,3,97.3823,0.0961914,0.375,21.2198,1,12.46682,1
454,-173,1153076,-3.29432,0.575847,7.77282,1.35268,211,12,3,70.2333,0.0834961,1.82031,31.7916,0,212.073685,-1
464,-173,1167076,-3.126,0.595392,6.79539,-3.06822,211,11,3,137.824,0.363281,1.27344,25.0614,1,12.488557,1
684,-174,1589161,-2.67124,1.75549,12.751,-2.03551,321,10,3,60.108,0.0791016,0.168945,65.2495,1,-37.431297,-1
34,-1,69322,-2.66741,0.666125,4.82011,-3.07303,211,10,3,73.3737,0.632812,1.51562,55.5836,1,12.469634,-1
421,-5,775695,-3.02705,0.684378,7.07811,1.16701,521,10,3,96.8959,0.0654297,0.871094,45.8112,1,12.520899,-1
450,-6,841341,-3.61017,0.975006,18.0374,-2.458,211,10,3,56.5735,0.0549316,0.339844,30.6741,0,37.425755,-1
482,-6,890316,-2.54228,0.864409,5.52671,2.15807,211,12,3,13.4542,0.0766602,0.138672,81.8774,1,-62.382385,1
575,-6,1057298,-2.96782,0.779522,7.60066,-2.09788,211,11,3,223.409,0.0947266,0.470703,23.4378,0,1060.395996,-1
596,-6,1087071,-2.97017,0.556749,5.44124,-2.29449,321,10,3,37.5967,0.239258,2.10938,47.9944,1,162.182693,-1
34,-1,58159,-3.35851,0.707977,10.1881,-2.10574,321,11,3,72.323,0.251953,0.527344,29.5278,1,12.474789,1
317,-8,633822,-3.06402,0.560022,6.00907,2.7522,321,10,3,26.8536,0.0947266,0.839844,42.8079,0,-960.606873,-1
346,-8,700758,-2.70915,0.616032,4.64585,-1.03185,321,11,3,166.585,0.263672,1.95312,32.5248,1,411.664062,-1
18,-1,170463,-3.36509,0.904094,13.0961,-0.875508,411,12,3,32.0081,0.141602,1.16406,34.4614,1,87.336922,1
61,-191,487176,-2.5795,1.89893,12.596,1.20908,211,10,3,48.8042,0.097168,2.3125,80.4993,1,12.474962,-1
65,-191,494139,-3.31964,0.641202,8.87635,-2.48896,421,10,3,15.9573,0.233398,0.240234,36.7166,1,1260.011597,1
313,-192,915081,-3.32327,1.5315,21.2779,1.6128,211,11,3,94.6992,0.253906,0.419922,40.1036,1,511.492737,-1
521,-6,1004418,-2.82691,0.694296,5.88499,-2.97989,321,12,3,149.915,0.108398,0.75,39.5004,1,1185.166138,-1
120,-1,186239,-3.67008,0.551204,10.8258,2.03888,321,11,3,76.0933,0.101562,1.0625,28.6269,1,636.23053,-1
458,-8,806677,-2.96169,0.564732,5.47289,-2.48463,211,11,3,187.474,0.107422,4.25,23.1102,1,-736.067017,-1
594,-9,1064897,-2.8366,0.505929,4.32981,0.218801,211,11,3,134.963,0.227539,2.25,28.7567,1,-162.163376,-1
119,-229,561051,-3.63795,1.37173,26.0904,-2.59635,211,9,3,319.52,0.0629883,0.416016,16.5267,1,785.947754,-1
243,-229,809798,-3.62632,5.20333,97.8253,-2.47776,411,10,3,66.1066,0.0673828,0.460938,26.8164,1,1060.389771,1
421,-230,1113592,-3.64631,0.76525,14.6771,2.37873,421,11,3,119.146,0.0612793,1.05469,20.6646,1,12.460878,1
507,-231,1274410,-3.3623,0.85574,12.3612,-1.77488,411,10,3,82.704,0.110352,0.550781,33.5309,1,785.950439,-1
583,-231,1415294,-2.78079,1.10211,8.92371,-2.05521,321,10,3,41.0754,0.109375,0.789062,58.9002,1,-1160.211304,-1
73,-1,138078,-3.1593,0.549909,6.48802,1.08109,321,11,3,95.1748,0.173828,0.263672,28.7817,1,112.288231,-1
266,-5,471207,-3.52403,0.591352,10.0383,3.10221,321,10,3,17.1424,0.100586,1.17188,28.0881,1,611.29541,-1
355,-5,618324,-3.52742,0.517662,8.81722,-0.0932957,321,12,3,49.7617,0.104004,0.124023,28.0667,1,12.493144,1
538,-6,984240,-3.56512,0.565238,9.9968,-1.63691,211,10,3,65.2172,0.0354004,0.875,32.1723,1,-162.180252,1
539,-6,988482,-3.33761,0.926173,13.0532,-2.65747,211,10,3,69.4888,0.169922,0.314453,31.2153,1,436.644318,-1
562,-6,1037651,-3.51191,0.673297,11.2919,-3.11238,411,11,3,41.9958,0.0441895,0.121094,27.2198,0,1334.874634,-1
644,-6,1190528,-3.41603,0.667047,10.1662,0.0721871,321,11,3,144.986,0.118652,3.75,19.2502,1,-286.95993,1
162,-1,297499,-2.87703,0.74936,6.67593,2.60714,421,10,3,45.4077,0.108398,1.6875,52.7249,1,-62.379185,-1
278,-8,504170,-2.9997,0.677473,6.81856,0.185987,411,11,3,55.0938,0.102051,1.02344,58.0432,1,-761.001587,-1
404,-8,728378,-3.69759,0.508788,10.2711,-1.13783,211,12,3,79.2188,0.769531,0.249023,30.3823,1,37.409302,1
538,-9,960259,-2.76274,2.71438,21.5879,-2.90749,321,10,3,22.4411,0.847656,0.769531,63.4773,1,-1260.016968,1
18,-1,164628,-2.89973,0.843579,7.68683,0.892624,211,10,3,53.5356,0.149414,0.71875,50.6094,0,261.985809,1
23,-1,251016,-2.56938,2.5125,16.5,0.499606,15,10,3,25.0474,0.201172,1.66406,77.774,0,-736.05304,-1
484,-249,1168761,-3.31563,1.15657,15.9468,-2.03115,411,10,3,33.1447,0.0427246,1.85156,35.3317,1,-112.272377,1
636,-250,1455753,-3.06792,0.995988,10.7287,-2.23204,223,10,3,44.2689,0.201172,0.46875,47.3839,1,-187.137985,1
689,-250,1572767,-2.63249,0.857891,5.99675,-0.182415,211,11,3,48.6484,0.148438,1.01562,64.1499,1,586.326965,-1
24,-1,42714,-2.75051,0.53718,4.22075,0.0649911,211,10,3,66.481,0.351562,0.412109,49.6331,1,12.476322,-1
38,-1,62189,-2.70888,0.606276,4.57103,-2.21773,321,11,3,109.947,0.233398,0.828125,46.1215,1,12.472921,-1
81,-1,123902,-2.7801,1.28643,10.409,3.08033,431,11,3,157.521,0.11084,1.20312,61.0017,1,-162.17865,1
194,-1,311695,-3.63494,1.04858,19.8841,0.357409,211,10,3,106.81,0.0495605,1.82812,21.7214,0,-12.458674,-1
260,-1,412696,-3.40055,0.737553,11.0685,-0.791327,211,11,3,137.743,0.0407715,0.451172,22.5188,0,-87.318596,1
325,-5,532144,-3.57343,0.57682,10.2866,0.668526,411,11,3,80.0623,0.169922,0.800781,35.475,1,12.473846,-1
414,-5,701733,-3.68496,0.595306,11.867,-0.456848,321,10,3,19.7965,0.0515137,0.574219,23.513,1,12.480145,1
422,-5,719595,-3.11579,4.97465,56.2025,0.75019,321,11,3,71.8127,0.116211,0.746094,45.6959,1,-187.124512,1
525,-6,914757,-2.94502,0.537921,5.12738,0.631433,211,11,3,58.516,0.150391,1.60156,55.1769,0,-12.475918,-1
563,-6,998502,-2.97151,0.60138,5.88531,-2.40469,211,10,3,32.5057,0.168945,1.07812,52.8478,1,1284.952759,1
573,-6,1019774,-2.98522,1.282,12.7183,-1.55965,421,10,3,48.5533,0.0284424,0.373047,52.8384,1,661.201538,1
599,-6,1072504,-2.75678,0.806617,6.37733,0.619707,321,11,3,130.41,0.0947266,0.158203,45.4136,1,162.204834,-1
659,-6,1147466,-2.62328,0.609252,4.2201,-2.74645,211,13,3,152.295,0.142578,0.238281,36.4821,1,1135.274658,1
674,-6,1172664,-3.02002,1.41375,14.5196,-1.83141,421,10,3,55.5851,0.0991211,1.94531,49.5176,1,12.471257,-1
695,-6,1202013,-3.33523,0.670871,9.43263,0.810763,211,10,3,53.7238,0.106934,0.882812,32.9934,1,37.443829,1
137,-1,280850,-3.39923,0.811893,12.168,0.501863,321,10,3,35.3563,0.144531,0.472656,34.295,1,12.470975,-1
347,-8,670307,-2.63051,0.725341,5.06031,-2.56298,211,9,3,36.5817,1.51562,0.671875,77.8657,0,486.564148,-1
505,-9,989323,-2.81162,1.11707,9.32576,-1.4608,211,12,3,47.8879,0.0712891,1.13281,62.8159,1,-87.328171,-1
114,-267,600042,-2.91286,0.560673,5.17603,2.14864,411,11,3,19.3779,0.11084,0.251953,55.5176,1,12.501071,1
247,-267,856079,-3.08609,0.818627,8.97915,3.09369,211,12,3,113.551,0.12793,0.867188,34.8256,1,-262.0242,1
479,-269,1314460,-3.18752,0.779893,9.46383,0.0356712,211,10,3,218.212,0.074707,0.582031,22.49,1,162.177643,1
483,-269,1319184,-2.95701,1.05683,10.1944,0.814173,421,10,3,26.0238,0.136719,1.14062,49.68,0,12.476495,1
505,-269,1353133,-3.11291,4.3975,49.5398,1.40536,411,10,3,75.1464,0.0395508,0.351562,45.2733,1,-237.032745,-1
541,-269,1423615,-3.27008,0.648666,8.54663,0.205922,411,10,3,7.86577,0.0407715,0.291016,38.7628,1,237.031967,1
549,-269,1437360,-3.57619,1.64498,29.4163,0.425344,431,12,3,34.7088,0.143555,0.478516,29.0981,1,137.222733,1
316,-5,572054,-3.48796,0.574756,9.41154,2.67521,211,9,3,56.796,0.230469,0.921875,28.4184,1,-461.580292,1
343,-5,611133,-3.17546,0.536161,6.42844,2.66327,411,10,3,38.5943,0.112305,0.796875,47.5442,1,12.487051,1
460,-6,828613,-2.93757,2.47156,23.3846,-0.789341,421,10,3,59.3566,0.0859375,0.742188,55.1461,1,12.475754,1
540,-6,990525,-3.2255,0.633076,7.97864,-1.86822,421,12,3,75.6951,0.0996094,0.71875,32.4948,1,162.176895,1
179,-1,368608,-3.35434,1.02515,14.6913,2.25788,211,11,3,4.57166,0.125977,0.734375,35.9428,1,486.575531,-1
280,-8,561439,-3.08767,1.11615,12.2618,-1.58372,421,13,3,38.822,0.0668945,0.388672,43.4858,1,361.774628,-1
513,-9,990598,-3.1162,0.962632,10.88,1.844,321,10,3,34.4667,0.194336,0.730469,42.7329,1,760.996521,1
514,-9,992428,-2.92131,0.898541,8.36516,2.51402,4122,8,3,49.9004,0.255859,0.238281,50.3765,0,-1085.359253,-1
522,-9,1010044,-2.52942,0.678876,4.28573,-2.51144,321,9,3,108.735,0.241211,1.22656,72.3567,1,12.469254,-1
611,-9,1174731,-3.13193,0.68604,7.87635,1.17764,321,11,3,98.4847,0.347656,2.15625,47.8107,1,736.057068,-1
70,-286,528122,-3.98115,0.721699,19.3405,-0.789538,321,11,3,144.171,0.0839844,0.457031,22.5511,1,137.23613,1
343,-287,1027645,-2.66258,0.641052,4.61652,2.64263,211,10,3,52.5956,0.223633,1.35938,58.8918,1,12.471255,1
555,-288,1390590,-3.21516,0.651296,8.1241,2.36271,421,10,3,21.8372,0.0544434,0.527344,40.2428,1,12.478686,-1
637,-288,1551379,-3.11626,0.550797,6.22572,-0.703592,211,10,3,81.2633,0.255859,0.3125,33.024,1,-237.028885,1
642,-288,1571880,-2.67919,1.23746,9.05938,-2.37623,321,11,3,49.2877,0.1875,1.11719,69.8433,1,536.434692,1
681,-288,1637158,-2.79099,1.41644,11.5855,-2.75325,321,9,3,63.2347,0.0864258,1.71875,66.3767,1,261.97879,1
686,-288,1641055,-3.40289,0.791957,11.9126,-3.02615,411,10,3,175.672,0.253906,0.332031,21.1331,1,12.498843,1
148,-1,265875,-3.16997,0.593666,7.07908,0.760393,211,10,3,164.861,0.0598145,0.9375,23.0451,1,-137.219101,1
335,-5,586000,-3.08854,0.67302,7.40003,2.40745,321,11,3,200.521,0.228516,1.64844,23.5322,1,-87.319168,1
399,-5,704424,-3.02159,0.549246,5.64969,2.36098,321,11,3,50.8135,0.175781,0.283203,41.1774,1,461.589935,-1
17,-1,40460,-3.81552,2.3913,54.309,-1.99677,411,10,3,107.5,0.0412598,0.0712891,22.3382,1,37.421562,-1
23,-1,54275,-2.71088,0.589437,4.45292,1.35833,321,10,3,149.538,0.111816,0.769531,33.8144,1,885.751526,1
46,-1,95273,-3.19649,0.850145,10.409,-2.24331,211,11,3,253.539,0.219727,0.613281,17.9864,1,411.685547,1
413,-8,808483,-2.78046,0.674072,5.45611,-0.327393,211,9,3,264.692,0.400391,0.275391,14.9608,1,736.078003,1
515,-9,1003392,-3.48948,0.832098,13.6461,0.811156,211,10,3,38.6721,0.0810547,1.21875,28.3267,1,12.466674,1
568,-9,1099133,-2.85771,0.895594,7.82707,2.78928,211,10,3,51.0372,0.111816,0.208008,53.3506,1,12.484914,1
2,-1,37290,-2.80224,1.87546,15.5121,2.58231,511,10,3,63.4037,0.0493164,1.15625,58.9835,1,-37.424156,1
183,-305,760631,-3.21874,0.985563,12.3376,2.84044,421,12,3,30.1091,0.171875,2.95312,41.852,1,237.025253,-1
310,-306,999138,-3.44111,0.500948,7.8282,0.452116,211,11,3,54.8738,0.121094,0.427734,32.099,1,12.477474,-1
347,-306,1070475,-3.30398,0.596302,8.12686,-2.13186,321,10,3,12.9077,0.150391,0.195312,38.5711,1,586.355591,1
417,-306,1199897,-3.35635,0.838228,12.0366,-1.74258,411,10,3,15.6092,0.105469,0.375,36.8037,1,336.825165,-1
500,-307,1366952,-3.07091,0.695298,7.51195,1.01793,211,10,3,216.204,0.605469,1.35938,22.2172,1,62.37682,-1
588,-307,1517433,-2.80103,0.571269,4.71936,-2.78469,321,10,3,83.1602,0.107422,0.585938,56.6507,1,12.481981,-1
616,-307,1577098,-3.68943,2.34846,47.0244,0.970473,421,10,3,25.5229,0.0673828,0.00567627,24.6685,0,62.402569,1
122,-1,220793,-2.8366,1.48878,12.7412,-1.40264,411,10,3,16.1561,0.146484,2.32812,58.355,1,311.892517,1
225,-5,412685,-3.49396,0.931968,15.3525,1.12377,211,9,3,86.8483,0.0556641,0.451172,26.813,1,162.17984,1
283,-5,521459,-3.90344,0.502823,12.4683,0.640544,211,10,3,32.2715,0.0986328,0.46875,20.5948,0,-686.15094,-1
297,-5,545739,-3.46378,0.528653,8.45022,2.82679,211,11,3,51.7534,0.738281,0.519531,31.2385,1,62.36948,1
639,-6,1217762,-2.82795,0.621925,5.27698,-1.13235,321,11,3,109.032,0.090332,2.3125,38.5637,1,1160.217041,-1
23,-1,51285,-2.66949,0.735302,5.33162,-2.70605,211,10,3,74.5896,0.155273,0.601562,59.0745,1,12.480157,1
331,-8,576631,-3.38903,0.802586,11.9068,-0.877151,211,10,3,138.814,0.0585938,0.431641,21.9805,1,12.467513,1
199,-324,736041,-3.03993,0.602663,6.31338,1.21387,211,10,3,53.9702,0.0878906,0.546875,42.15,0,112.282616,1
266,-325,849914,-2.87998,0.576333,5.14957,-1.73126,211,10,3,56.501,0.0805664,0.382812,48.6847,1,12.475415,-1
290,-325,896120,-3.20272,0.711296,8.76315,-0.901969,211,10,3,189.981,0.194336,0.519531,21.771,0,37.426132,-1
513,-325,1283012,-3.93862,0.630687,16.1983,-2.31335,411,9,3,110.378,0.0383301,1.71094,22.9396,1,261.968323,1
718,-326,1648551,-3.67306,0.683749,13.469,2.51515,421,10,3,97.6885,0.0922852,0.125,19.2299,1,187.125732,1
768,-326,1728289,-2.81512,0.744254,6.235,1.07757,211,10,3,249.102,0.140625,1.25781,20.709,1,12.497117,-1
138,-1,275058,-3.79545,0.738084,16.43,-1.90329,211,11,3,141.051,0.496094,0.0961914,18.7972,1,237.029785,1
328,-5,608260,-3.24155,0.72208,9.24712,-2.64735,321,10,3,115.012,0.193359,0.386719,27.855,1,-286.933441,1
394,-5,738396,-3.41523,0.994537,15.1452,-2.94293,211,10,3,59.5052,0.0957031,0.392578,34.4875,1,87.313431,-1
509,-6,923299,-2.94837,0.621312,5.94201,-2.71418,321,11,3,81.7772,0.166016,0.390625,43.5001,1,486.541077,1
614,-6,1103917,-3.26467,0.678595,8.89289,0.66091,211,10,3,71.6548,0.0888672,0.820312,35.0642,1,37.430313,-1
641,-6,1177250,-2.74141,0.513831,4.00102,-0.765742,211,10,3,134.499,0.227539,0.283203,35.8527,1,436.66803,-1
392,-8,693522,-2.83291,0.503658,4.29462,-0.260251,421,10,3,48.814,0.265625,0.0603027,71.5265,1,935.637207,1
396,-8,701783,-3.25026,0.970501,12.5368,-0.528297,321,10,3,38.498,0.269531,0.380859,42.4808,1,12.488489,-1
434,-8,765516,-3.34708,0.612623,8.71602,0.666842,211,10,3,8.24646,0.19043,0.675781,34.9715,1,62.404701,-1
585,-9,1043410,-3.05506,0.546279,5.80956,-1.08002,321,11,3,109.075,0.355469,2.375,31.3849,1,37.446175,1
13,-1,184250,-2.99404,0.581158,5.81628,-2.84931,421,10,3,77.5013,0.255859,1.99219,48.632,1,985.554626,-1
19,-1,274666,-3.51328,0.785653,13.1942,1.95129,321,12,3,49.8062,0.292969,0.208984,28.3529,1,62.360161,-1
21,-1,280504,-3.6048,0.941176,17.3183,-1.91984,2212,12,3,8.17699,0.0429688,0.126953,27.1511,1,-137.250381,1
511,-345,1353074,-2.86849,3.09132,27.3076,-2.17261,411,11,3,30.4974,0.09375,0.46875,58.7368,1,12.476072,-1
677,-345,1672872,-3.58144,0.943344,16.9581,-1.06253,321,10,3,168.57,0.296875,0.0893555,18.3156,1,12.469701,1
708,-345,1725434,-3.38649,0.57524,8.5124,-0.813366,211,11,3,34.1228,0.09375,1.63281,31.7431,0,12.495128,-1
129,-1,246257,-2.97612,0.64509,6.34205,0.575151,321,11,3,83.8143,0.0617676,0.839844,47.9525,1,-162.196701,1
389,-5,722882,-3.13989,0.78265,9.0571,-0.732896,211,10,3,246.849,0.140625,1.58594,18.7325,1,-810.899719,-1
